user_id,story_id,ranking_pos,ranking_value,ranking_value_norm
1d0gmfl,Sound Off_bot,1,16.0,1.0
1d0gmfl,Queen Of The Jungle_human,2,15.0,0.9
1d0gmfl,Gone Are The Dayes_human,3,14.0,0.8
1d0gmfl,Out Of Singapore_human,3,14.0,0.8
1d0gmfl,The Other Side_bot,3,14.0,0.8
1d0gmfl,The Suckling_bot,3,14.0,0.8
1d0gmfl,The Turners Of Prospect Road_human,3,14.0,0.8
1d0gmfl,Adventures Of Johnny Tao_bot,4,13.0,0.7
1d0gmfl,Born Again_human,4,13.0,0.7
1d0gmfl,Daylight Fades_bot,4,13.0,0.7
1d0gmfl,Francis In The Navy_bot,4,13.0,0.7
1d0gmfl,Hunting Season_human,4,13.0,0.7
1d0gmfl,Ma And Pa Kettle On Vacation_bot,4,13.0,0.7
1d0gmfl,Reach The Rock_human,4,13.0,0.7
1d0gmfl,The Art Of Self Defense_human,4,13.0,0.7
1d0gmfl,The Children Of Sanchez_bot,4,13.0,0.7
1d0gmfl,The Diamond_human,4,13.0,0.7
1d0gmfl,The Escort_bot,4,13.0,0.7
1d0gmfl,The Fox Of Glenarvon_human,4,13.0,0.7
1d0gmfl,The Man In Black_bot,4,13.0,0.7
1d0gmfl,Woodpecker In The Rough_human,4,13.0,0.7
1d0gmfl,Everything But The Truth_bot,5,12.0,0.6
1d0gmfl,Grandmother's House_bot,5,12.0,0.6
1d0gmfl,Josephine And Men_human,5,12.0,0.6
1d0gmfl,Just Another Romantic Wrestling Comedy_bot,5,12.0,0.6
1d0gmfl,Life Love Death_human,5,12.0,0.6
1d0gmfl,The Call Of The North_human,5,12.0,0.6
1d0gmfl,The Guinea Pig_human,5,12.0,0.6
1d0gmfl,The Last Married Couple In America_bot,5,12.0,0.6
1d0gmfl,The Miniver Story_human,5,12.0,0.6
1d0gmfl,The Sea Gypsies_bot,5,12.0,0.6
1d0gmfl,Young People_bot,5,12.0,0.6
1d0gmfl,Another Chance_bot,6,11.0,0.5
1d0gmfl,Cool School_human,6,11.0,0.5
1d0gmfl,Dancing In The Dark_human,6,11.0,0.5
1d0gmfl,My Family And Other Animals_bot,6,11.0,0.5
1d0gmfl,My Life With Caroline_human,6,11.0,0.5
1d0gmfl,Operation Snatch_bot,6,11.0,0.5
1d0gmfl,Part Time Wife_human,6,11.0,0.5
1d0gmfl,The Balloon Goes Up_human,6,11.0,0.5
1d0gmfl,Abby Sen_human,7,10.0,0.4
1d0gmfl,Daughter Of The Jungle_human,7,10.0,0.4
1d0gmfl,English: An Autumn In London_bot,7,10.0,0.4
1d0gmfl,Gone With The West_bot,7,10.0,0.4
1d0gmfl,Temptation Island_bot,7,10.0,0.4
1d0gmfl,Thar She Blows!_bot,7,10.0,0.4
1d0gmfl,The Moth Of Moonbi_human,7,10.0,0.4
1d0gmfl,The Roommates_bot,7,10.0,0.4
1d0gmfl,Up With The Lark_human,7,10.0,0.4
1d0gmfl,Black Heat_human,8,9.0,0.3
1d0gmfl,Bowery Battalion_bot,8,9.0,0.3
1d0gmfl,Family Life_human,8,9.0,0.3
1d0gmfl,Light Blast_bot,8,9.0,0.3
1d0gmfl,Love Laughs At Andy Hardy_bot,8,9.0,0.3
1d0gmfl,The Beast In The Cellar_human,8,9.0,0.3
1d0gmfl,Chasing Rainbows_human,9,8.0,0.2
1d0gmfl,The Convent_bot,9,8.0,0.2
1d0gmfl,Smiling Irish Eyes_human,10,7.0,0.1
1d0gmfl,Winter Journey_bot,10,7.0,0.1
1d0gmfl,Beware Of Pickpockets_human,11,6.0,0.0
1twytku,The Balloon Goes Up_bot,1,24.0,1.0
1twytku,The Diamond_bot,1,24.0,1.0
1twytku,The Fox Of Glenarvon_bot,1,24.0,1.0
1twytku,The Last Married Couple In America_human,1,24.0,1.0
1twytku,Everything But The Truth_human,2,22.0,0.9130434782608695
1twytku,The Call Of The North_bot,2,22.0,0.9130434782608695
1twytku,Hunting Season_bot,3,21.0,0.8695652173913043
1twytku,Out Of Singapore_bot,3,21.0,0.8695652173913043
1twytku,The Beast In The Cellar_bot,3,21.0,0.8695652173913043
1twytku,The Other Side_human,3,21.0,0.8695652173913043
1twytku,Just Another Romantic Wrestling Comedy_human,4,20.0,0.8260869565217391
1twytku,The Convent_human,4,20.0,0.8260869565217391
1twytku,The Sea Gypsies_human,4,20.0,0.8260869565217391
1twytku,The Turners Of Prospect Road_bot,4,20.0,0.8260869565217391
1twytku,Winter Journey_human,4,20.0,0.8260869565217391
1twytku,Beware Of Pickpockets_bot,5,19.0,0.782608695652174
1twytku,Another Chance_human,6,18.0,0.7391304347826086
1twytku,Black Heat_bot,6,18.0,0.7391304347826086
1twytku,Cool School_bot,6,18.0,0.7391304347826086
1twytku,Josephine And Men_bot,6,18.0,0.7391304347826086
1twytku,The Guinea Pig_bot,7,17.0,0.6956521739130435
1twytku,The Man In Black_human,7,17.0,0.6956521739130435
1twytku,Life Love Death_bot,8,16.0,0.6521739130434783
1twytku,Smiling Irish Eyes_bot,8,16.0,0.6521739130434783
1twytku,Sound Off_human,8,16.0,0.6521739130434783
1twytku,The Escort_human,8,16.0,0.6521739130434783
1twytku,The Moth Of Moonbi_bot,8,16.0,0.6521739130434783
1twytku,Family Life_bot,9,14.0,0.5652173913043478
1twytku,The Roommates_human,9,14.0,0.5652173913043478
1twytku,Daylight Fades_human,10,13.0,0.5217391304347826
1twytku,Ma And Pa Kettle On Vacation_human,10,13.0,0.5217391304347826
1twytku,Part Time Wife_bot,10,13.0,0.5217391304347826
1twytku,The Art Of Self Defense_bot,10,13.0,0.5217391304347826
1twytku,Dancing In The Dark_bot,11,12.0,0.4782608695652174
1twytku,Queen Of The Jungle_bot,11,12.0,0.4782608695652174
1twytku,Adventures Of Johnny Tao_human,12,11.0,0.43478260869565216
1twytku,Daughter Of The Jungle_bot,12,11.0,0.43478260869565216
1twytku,Gone Are The Dayes_bot,12,11.0,0.43478260869565216
1twytku,Operation Snatch_human,13,10.0,0.391304347826087
1twytku,Up With The Lark_bot,13,10.0,0.391304347826087
1twytku,Abby Sen_bot,14,9.0,0.34782608695652173
1twytku,My Family And Other Animals_human,14,9.0,0.34782608695652173
1twytku,Gone With The West_human,15,8.0,0.30434782608695654
1twytku,Woodpecker In The Rough_bot,15,8.0,0.30434782608695654
1twytku,Light Blast_human,16,7.0,0.2608695652173913
1twytku,Reach The Rock_bot,16,7.0,0.2608695652173913
1twytku,Young People_human,16,7.0,0.2608695652173913
1twytku,The Children Of Sanchez_human,17,6.0,0.21739130434782608
1twytku,The Suckling_human,17,6.0,0.21739130434782608
1twytku,Bowery Battalion_human,18,5.0,0.17391304347826086
1twytku,Francis In The Navy_human,18,5.0,0.17391304347826086
1twytku,Temptation Island_human,19,4.0,0.13043478260869565
1twytku,Grandmother's House_human,20,3.0,0.08695652173913043
1twytku,Love Laughs At Andy Hardy_human,20,3.0,0.08695652173913043
1twytku,Thar She Blows!_human,20,3.0,0.08695652173913043
1twytku,The Miniver Story_bot,20,3.0,0.08695652173913043
1twytku,Born Again_bot,21,2.0,0.043478260869565216
1twytku,Chasing Rainbows_bot,21,2.0,0.043478260869565216
1twytku,English: An Autumn In London_human,21,2.0,0.043478260869565216
1twytku,Charley's (big-hearted) Aunt_human,22,1.0,0.0
2cf5cxg,Everything But The Truth_human,1,23.0,1.0
2cf5cxg,Daylight Fades_human,2,22.0,0.9473684210526315
2cf5cxg,Gone Are The Dayes_bot,2,22.0,0.9473684210526315
2cf5cxg,Smiling Irish Eyes_bot,2,22.0,0.9473684210526315
2cf5cxg,Out Of Singapore_bot,3,21.0,0.8947368421052632
2cf5cxg,Part Time Wife_bot,3,21.0,0.8947368421052632
2cf5cxg,The Balloon Goes Up_bot,3,21.0,0.8947368421052632
2cf5cxg,The Convent_human,3,21.0,0.8947368421052632
2cf5cxg,The Last Married Couple In America_human,3,21.0,0.8947368421052632
2cf5cxg,The Turners Of Prospect Road_bot,3,21.0,0.8947368421052632
2cf5cxg,The Call Of The North_bot,4,20.0,0.8421052631578947
2cf5cxg,Bowery Battalion_human,5,19.0,0.7894736842105263
2cf5cxg,Ma And Pa Kettle On Vacation_human,5,19.0,0.7894736842105263
2cf5cxg,Operation Snatch_human,5,19.0,0.7894736842105263
2cf5cxg,Sound Off_human,5,19.0,0.7894736842105263
2cf5cxg,Temptation Island_human,5,19.0,0.7894736842105263
2cf5cxg,Abby Sen_bot,6,18.0,0.7368421052631579
2cf5cxg,Another Chance_human,6,18.0,0.7368421052631579
2cf5cxg,Born Again_bot,6,18.0,0.7368421052631579
2cf5cxg,The Art Of Self Defense_bot,6,18.0,0.7368421052631579
2cf5cxg,The Escort_human,6,18.0,0.7368421052631579
2cf5cxg,Life Love Death_bot,7,17.0,0.6842105263157895
2cf5cxg,The Diamond_bot,7,17.0,0.6842105263157895
2cf5cxg,The Miniver Story_bot,7,17.0,0.6842105263157895
2cf5cxg,The Roommates_human,7,17.0,0.6842105263157895
2cf5cxg,Winter Journey_human,7,17.0,0.6842105263157895
2cf5cxg,Woodpecker In The Rough_bot,7,17.0,0.6842105263157895
2cf5cxg,Cool School_bot,8,16.0,0.631578947368421
2cf5cxg,Francis In The Navy_human,8,16.0,0.631578947368421
2cf5cxg,Gone With The West_human,8,16.0,0.631578947368421
2cf5cxg,Grandmother's House_human,8,16.0,0.631578947368421
2cf5cxg,Hunting Season_bot,8,16.0,0.631578947368421
2cf5cxg,Josephine And Men_bot,8,16.0,0.631578947368421
2cf5cxg,Light Blast_human,8,16.0,0.631578947368421
2cf5cxg,The Beast In The Cellar_bot,8,16.0,0.631578947368421
2cf5cxg,Up With The Lark_bot,8,16.0,0.631578947368421
2cf5cxg,Beware Of Pickpockets_bot,9,15.0,0.5789473684210527
2cf5cxg,Dancing In The Dark_bot,9,15.0,0.5789473684210527
2cf5cxg,Thar She Blows!_human,9,15.0,0.5789473684210527
2cf5cxg,The Guinea Pig_bot,9,15.0,0.5789473684210527
2cf5cxg,Adventures Of Johnny Tao_human,10,14.0,0.5263157894736842
2cf5cxg,Family Life_bot,10,14.0,0.5263157894736842
2cf5cxg,The Fox Of Glenarvon_bot,10,14.0,0.5263157894736842
2cf5cxg,The Man In Black_human,10,14.0,0.5263157894736842
2cf5cxg,Black Heat_bot,11,13.0,0.47368421052631576
2cf5cxg,Reach The Rock_bot,11,13.0,0.47368421052631576
2cf5cxg,The Children Of Sanchez_human,11,13.0,0.47368421052631576
2cf5cxg,The Sea Gypsies_human,11,13.0,0.47368421052631576
2cf5cxg,Just Another Romantic Wrestling Comedy_human,12,12.0,0.42105263157894735
2cf5cxg,Queen Of The Jungle_bot,12,12.0,0.42105263157894735
2cf5cxg,The Other Side_human,12,12.0,0.42105263157894735
2cf5cxg,Chasing Rainbows_bot,13,11.0,0.3684210526315789
2cf5cxg,The Moth Of Moonbi_bot,13,11.0,0.3684210526315789
2cf5cxg,Young People_human,13,11.0,0.3684210526315789
2cf5cxg,Love Laughs At Andy Hardy_human,14,10.0,0.3157894736842105
2cf5cxg,Daughter Of The Jungle_bot,15,9.0,0.2631578947368421
2cf5cxg,My Family And Other Animals_human,15,9.0,0.2631578947368421
2cf5cxg,Charley's (big-hearted) Aunt_human,16,7.0,0.15789473684210525
2cf5cxg,English: An Autumn In London_human,16,7.0,0.15789473684210525
2cf5cxg,The Suckling_human,17,4.0,0.0
2djomaf,The Children Of Sanchez_human,1,22.0,1.0
2djomaf,Another Chance_human,2,20.0,0.875
2djomaf,Beware Of Pickpockets_bot,2,20.0,0.875
2djomaf,Gone Are The Dayes_bot,2,20.0,0.875
2djomaf,Smiling Irish Eyes_bot,3,19.0,0.8125
2djomaf,The Diamond_bot,3,19.0,0.8125
2djomaf,Grandmother's House_human,4,18.0,0.75
2djomaf,Ma And Pa Kettle On Vacation_human,4,18.0,0.75
2djomaf,Part Time Wife_bot,4,18.0,0.75
2djomaf,The Last Married Couple In America_human,4,18.0,0.75
2djomaf,The Roommates_human,4,18.0,0.75
2djomaf,Woodpecker In The Rough_bot,4,18.0,0.75
2djomaf,Adventures Of Johnny Tao_human,5,17.0,0.6875
2djomaf,Love Laughs At Andy Hardy_human,5,17.0,0.6875
2djomaf,Up With The Lark_bot,5,17.0,0.6875
2djomaf,Francis In The Navy_human,6,16.0,0.625
2djomaf,The Call Of The North_bot,6,16.0,0.625
2djomaf,The Fox Of Glenarvon_bot,6,16.0,0.625
2djomaf,The Other Side_human,6,16.0,0.625
2djomaf,The Suckling_human,6,16.0,0.625
2djomaf,Cool School_bot,7,15.0,0.5625
2djomaf,Josephine And Men_bot,7,15.0,0.5625
2djomaf,The Guinea Pig_bot,7,15.0,0.5625
2djomaf,The Man In Black_human,7,15.0,0.5625
2djomaf,The Moth Of Moonbi_bot,7,15.0,0.5625
2djomaf,Abby Sen_bot,8,14.0,0.5
2djomaf,Black Heat_bot,8,14.0,0.5
2djomaf,Daylight Fades_human,8,14.0,0.5
2djomaf,English: An Autumn In London_human,8,14.0,0.5
2djomaf,Everything But The Truth_human,8,14.0,0.5
2djomaf,Hunting Season_bot,8,14.0,0.5
2djomaf,Out Of Singapore_bot,8,14.0,0.5
2djomaf,Temptation Island_human,8,14.0,0.5
2djomaf,The Art Of Self Defense_bot,8,14.0,0.5
2djomaf,The Miniver Story_bot,8,14.0,0.5
2djomaf,My Family And Other Animals_human,9,13.0,0.4375
2djomaf,Queen Of The Jungle_bot,9,13.0,0.4375
2djomaf,Sound Off_human,9,13.0,0.4375
2djomaf,The Balloon Goes Up_bot,9,13.0,0.4375
2djomaf,Winter Journey_human,9,13.0,0.4375
2djomaf,Born Again_bot,10,12.0,0.375
2djomaf,Daughter Of The Jungle_bot,10,12.0,0.375
2djomaf,Life Love Death_bot,10,12.0,0.375
2djomaf,The Beast In The Cellar_bot,10,12.0,0.375
2djomaf,The Convent_human,10,12.0,0.375
2djomaf,Dancing In The Dark_bot,11,11.0,0.3125
2djomaf,Family Life_bot,11,11.0,0.3125
2djomaf,Gone With The West_human,11,11.0,0.3125
2djomaf,Just Another Romantic Wrestling Comedy_human,11,11.0,0.3125
2djomaf,The Turners Of Prospect Road_bot,11,11.0,0.3125
2djomaf,Operation Snatch_human,12,10.0,0.25
2djomaf,Reach The Rock_bot,12,10.0,0.25
2djomaf,The Sea Gypsies_human,12,10.0,0.25
2djomaf,Bowery Battalion_human,13,9.0,0.1875
2djomaf,Chasing Rainbows_bot,13,9.0,0.1875
2djomaf,Thar She Blows!_human,13,9.0,0.1875
2djomaf,Charley's (big-hearted) Aunt_human,14,7.0,0.0625
2djomaf,Light Blast_human,15,6.0,0.0
2djomaf,The Escort_human,15,6.0,0.0
2djomaf,Young People_human,15,6.0,0.0
2iwgfra,Ma And Pa Kettle On Vacation_bot,1,23.0,1.0
2iwgfra,Queen Of The Jungle_human,2,22.0,0.9523809523809523
2iwgfra,The Convent_bot,2,22.0,0.9523809523809523
2iwgfra,Abby Sen_human,3,21.0,0.9047619047619048
2iwgfra,The Call Of The North_human,4,20.0,0.8571428571428571
2iwgfra,The Diamond_human,5,19.0,0.8095238095238095
2iwgfra,Adventures Of Johnny Tao_bot,6,18.0,0.7619047619047619
2iwgfra,Hunting Season_human,6,18.0,0.7619047619047619
2iwgfra,The Balloon Goes Up_human,6,18.0,0.7619047619047619
2iwgfra,The Roommates_bot,6,18.0,0.7619047619047619
2iwgfra,Everything But The Truth_bot,7,17.0,0.7142857142857143
2iwgfra,Operation Snatch_bot,7,17.0,0.7142857142857143
2iwgfra,Temptation Island_bot,7,17.0,0.7142857142857143
2iwgfra,The Fox Of Glenarvon_human,7,17.0,0.7142857142857143
2iwgfra,The Suckling_bot,7,17.0,0.7142857142857143
2iwgfra,Beware Of Pickpockets_human,8,16.0,0.6666666666666666
2iwgfra,Black Heat_human,8,16.0,0.6666666666666666
2iwgfra,Daughter Of The Jungle_human,8,16.0,0.6666666666666666
2iwgfra,Francis In The Navy_bot,8,16.0,0.6666666666666666
2iwgfra,Gone With The West_bot,8,16.0,0.6666666666666666
2iwgfra,Smiling Irish Eyes_human,8,16.0,0.6666666666666666
2iwgfra,Up With The Lark_human,8,16.0,0.6666666666666666
2iwgfra,Winter Journey_bot,8,16.0,0.6666666666666666
2iwgfra,Bowery Battalion_bot,9,15.0,0.6190476190476191
2iwgfra,Charley's (big-hearted) Aunt_bot,9,15.0,0.6190476190476191
2iwgfra,Dancing In The Dark_human,9,15.0,0.6190476190476191
2iwgfra,Daylight Fades_bot,9,15.0,0.6190476190476191
2iwgfra,English: An Autumn In London_bot,9,15.0,0.6190476190476191
2iwgfra,Grandmother's House_bot,9,15.0,0.6190476190476191
2iwgfra,Love Laughs At Andy Hardy_bot,9,15.0,0.6190476190476191
2iwgfra,The Escort_bot,9,15.0,0.6190476190476191
2iwgfra,The Man In Black_bot,9,15.0,0.6190476190476191
2iwgfra,The Sea Gypsies_bot,9,15.0,0.6190476190476191
2iwgfra,Another Chance_bot,10,14.0,0.5714285714285714
2iwgfra,Just Another Romantic Wrestling Comedy_bot,10,14.0,0.5714285714285714
2iwgfra,The Children Of Sanchez_bot,10,14.0,0.5714285714285714
2iwgfra,Born Again_human,11,13.0,0.5238095238095238
2iwgfra,Out Of Singapore_human,11,13.0,0.5238095238095238
2iwgfra,The Art Of Self Defense_human,11,13.0,0.5238095238095238
2iwgfra,The Last Married Couple In America_bot,11,13.0,0.5238095238095238
2iwgfra,The Other Side_bot,11,13.0,0.5238095238095238
2iwgfra,Gone Are The Dayes_human,12,12.0,0.47619047619047616
2iwgfra,Light Blast_bot,12,12.0,0.47619047619047616
2iwgfra,Sound Off_bot,12,12.0,0.47619047619047616
2iwgfra,Woodpecker In The Rough_human,12,12.0,0.47619047619047616
2iwgfra,Chasing Rainbows_human,13,11.0,0.42857142857142855
2iwgfra,Family Life_human,13,11.0,0.42857142857142855
2iwgfra,The Guinea Pig_human,13,11.0,0.42857142857142855
2iwgfra,Young People_bot,13,11.0,0.42857142857142855
2iwgfra,Cool School_human,14,10.0,0.38095238095238093
2iwgfra,Life Love Death_human,14,10.0,0.38095238095238093
2iwgfra,Part Time Wife_human,14,10.0,0.38095238095238093
2iwgfra,The Beast In The Cellar_human,15,9.0,0.3333333333333333
2iwgfra,The Moth Of Moonbi_human,15,9.0,0.3333333333333333
2iwgfra,The Turners Of Prospect Road_human,15,9.0,0.3333333333333333
2iwgfra,My Family And Other Animals_bot,16,7.0,0.23809523809523808
2iwgfra,Reach The Rock_human,16,7.0,0.23809523809523808
2iwgfra,Thar She Blows!_bot,16,7.0,0.23809523809523808
2iwgfra,The Miniver Story_human,17,5.0,0.14285714285714285
2iwgfra,Josephine And Men_human,18,2.0,0.0
5suhdrf,The Escort_bot,1,22.0,1.0
5suhdrf,The Children Of Sanchez_bot,2,21.0,0.9523809523809523
5suhdrf,Queen Of The Jungle_human,3,20.0,0.9047619047619048
5suhdrf,Abby Sen_human,4,19.0,0.8571428571428571
5suhdrf,Adventures Of Johnny Tao_bot,4,19.0,0.8571428571428571
5suhdrf,English: An Autumn In London_bot,5,18.0,0.8095238095238095
5suhdrf,The Roommates_bot,5,18.0,0.8095238095238095
5suhdrf,Francis In The Navy_bot,6,17.0,0.7619047619047619
5suhdrf,Out Of Singapore_human,6,17.0,0.7619047619047619
5suhdrf,The Last Married Couple In America_bot,6,17.0,0.7619047619047619
5suhdrf,Temptation Island_bot,7,16.0,0.7142857142857143
5suhdrf,The Art Of Self Defense_human,7,16.0,0.7142857142857143
5suhdrf,The Diamond_human,8,15.0,0.6666666666666666
5suhdrf,The Fox Of Glenarvon_human,8,15.0,0.6666666666666666
5suhdrf,The Suckling_bot,8,15.0,0.6666666666666666
5suhdrf,Gone With The West_bot,9,14.0,0.6190476190476191
5suhdrf,Love Laughs At Andy Hardy_bot,9,14.0,0.6190476190476191
5suhdrf,Operation Snatch_bot,9,14.0,0.6190476190476191
5suhdrf,The Convent_bot,9,14.0,0.6190476190476191
5suhdrf,The Man In Black_bot,9,14.0,0.6190476190476191
5suhdrf,The Sea Gypsies_bot,9,14.0,0.6190476190476191
5suhdrf,Everything But The Truth_bot,10,13.0,0.5714285714285714
5suhdrf,Beware Of Pickpockets_human,11,12.0,0.5238095238095238
5suhdrf,The Turners Of Prospect Road_human,11,12.0,0.5238095238095238
5suhdrf,Winter Journey_bot,11,12.0,0.5238095238095238
5suhdrf,Another Chance_bot,12,11.0,0.47619047619047616
5suhdrf,Daylight Fades_bot,12,11.0,0.47619047619047616
5suhdrf,Thar She Blows!_bot,12,11.0,0.47619047619047616
5suhdrf,Young People_bot,12,11.0,0.47619047619047616
5suhdrf,Chasing Rainbows_human,13,10.0,0.42857142857142855
5suhdrf,Grandmother's House_bot,13,10.0,0.42857142857142855
5suhdrf,Black Heat_human,14,9.0,0.38095238095238093
5suhdrf,Born Again_human,14,9.0,0.38095238095238093
5suhdrf,Daughter Of The Jungle_human,14,9.0,0.38095238095238093
5suhdrf,Up With The Lark_human,14,9.0,0.38095238095238093
5suhdrf,Bowery Battalion_bot,15,8.0,0.3333333333333333
5suhdrf,Ma And Pa Kettle On Vacation_bot,15,8.0,0.3333333333333333
5suhdrf,Sound Off_bot,15,8.0,0.3333333333333333
5suhdrf,The Call Of The North_human,15,8.0,0.3333333333333333
5suhdrf,Charley's (big-hearted) Aunt_bot,16,7.0,0.2857142857142857
5suhdrf,Just Another Romantic Wrestling Comedy_bot,16,7.0,0.2857142857142857
5suhdrf,The Other Side_bot,16,7.0,0.2857142857142857
5suhdrf,Family Life_human,17,6.0,0.23809523809523808
5suhdrf,Smiling Irish Eyes_human,17,6.0,0.23809523809523808
5suhdrf,The Moth Of Moonbi_human,17,6.0,0.23809523809523808
5suhdrf,Josephine And Men_human,18,5.0,0.19047619047619047
5suhdrf,Cool School_human,19,4.0,0.14285714285714285
5suhdrf,Gone Are The Dayes_human,19,4.0,0.14285714285714285
5suhdrf,Light Blast_bot,19,4.0,0.14285714285714285
5suhdrf,The Balloon Goes Up_human,19,4.0,0.14285714285714285
5suhdrf,The Miniver Story_human,19,4.0,0.14285714285714285
5suhdrf,Dancing In The Dark_human,20,3.0,0.09523809523809523
5suhdrf,Hunting Season_human,20,3.0,0.09523809523809523
5suhdrf,Life Love Death_human,20,3.0,0.09523809523809523
5suhdrf,Part Time Wife_human,20,3.0,0.09523809523809523
5suhdrf,Woodpecker In The Rough_human,20,3.0,0.09523809523809523
5suhdrf,Reach The Rock_human,21,2.0,0.047619047619047616
5suhdrf,The Beast In The Cellar_human,21,2.0,0.047619047619047616
5suhdrf,The Guinea Pig_human,21,2.0,0.047619047619047616
5suhdrf,My Family And Other Animals_bot,22,1.0,0.0
67x5igk,Everything But The Truth_bot,1,22.0,1.0
67x5igk,The Sea Gypsies_bot,1,22.0,1.0
67x5igk,Beware Of Pickpockets_human,2,21.0,0.9523809523809523
67x5igk,Queen Of The Jungle_human,2,21.0,0.9523809523809523
67x5igk,The Diamond_human,2,21.0,0.9523809523809523
67x5igk,Francis In The Navy_bot,3,20.0,0.9047619047619048
67x5igk,Ma And Pa Kettle On Vacation_bot,3,20.0,0.9047619047619048
67x5igk,Operation Snatch_bot,3,20.0,0.9047619047619048
67x5igk,Abby Sen_human,4,19.0,0.8571428571428571
67x5igk,Cool School_human,4,19.0,0.8571428571428571
67x5igk,Hunting Season_human,4,19.0,0.8571428571428571
67x5igk,Just Another Romantic Wrestling Comedy_bot,4,19.0,0.8571428571428571
67x5igk,Sound Off_bot,4,19.0,0.8571428571428571
67x5igk,The Fox Of Glenarvon_human,4,19.0,0.8571428571428571
67x5igk,The Roommates_bot,4,19.0,0.8571428571428571
67x5igk,Up With The Lark_human,4,19.0,0.8571428571428571
67x5igk,Gone With The West_bot,5,18.0,0.8095238095238095
67x5igk,Smiling Irish Eyes_human,5,18.0,0.8095238095238095
67x5igk,The Other Side_bot,5,18.0,0.8095238095238095
67x5igk,Black Heat_human,6,17.0,0.7619047619047619
67x5igk,Daughter Of The Jungle_human,6,17.0,0.7619047619047619
67x5igk,English: An Autumn In London_bot,6,17.0,0.7619047619047619
67x5igk,Another Chance_bot,7,16.0,0.7142857142857143
67x5igk,Family Life_human,7,16.0,0.7142857142857143
67x5igk,Gone Are The Dayes_human,7,16.0,0.7142857142857143
67x5igk,The Convent_bot,7,16.0,0.7142857142857143
67x5igk,Adventures Of Johnny Tao_bot,8,15.0,0.6666666666666666
67x5igk,Out Of Singapore_human,8,15.0,0.6666666666666666
67x5igk,Thar She Blows!_bot,8,15.0,0.6666666666666666
67x5igk,The Suckling_bot,8,15.0,0.6666666666666666
67x5igk,The Turners Of Prospect Road_human,8,15.0,0.6666666666666666
67x5igk,The Escort_bot,9,14.0,0.6190476190476191
67x5igk,Chasing Rainbows_human,10,13.0,0.5714285714285714
67x5igk,Dancing In The Dark_human,10,13.0,0.5714285714285714
67x5igk,Part Time Wife_human,10,13.0,0.5714285714285714
67x5igk,Temptation Island_bot,10,13.0,0.5714285714285714
67x5igk,The Guinea Pig_human,10,13.0,0.5714285714285714
67x5igk,The Man In Black_bot,10,13.0,0.5714285714285714
67x5igk,Woodpecker In The Rough_human,10,13.0,0.5714285714285714
67x5igk,Daylight Fades_bot,11,12.0,0.5238095238095238
67x5igk,My Life With Caroline_human,11,12.0,0.5238095238095238
67x5igk,Life Love Death_human,12,11.0,0.47619047619047616
67x5igk,The Art Of Self Defense_human,12,11.0,0.47619047619047616
67x5igk,Winter Journey_bot,12,11.0,0.47619047619047616
67x5igk,Young People_bot,12,11.0,0.47619047619047616
67x5igk,Born Again_human,13,10.0,0.42857142857142855
67x5igk,Grandmother's House_bot,13,10.0,0.42857142857142855
67x5igk,The Children Of Sanchez_bot,13,10.0,0.42857142857142855
67x5igk,The Balloon Goes Up_human,14,9.0,0.38095238095238093
67x5igk,The Miniver Story_human,14,9.0,0.38095238095238093
67x5igk,The Moth Of Moonbi_human,14,9.0,0.38095238095238093
67x5igk,Light Blast_bot,15,8.0,0.3333333333333333
67x5igk,My Family And Other Animals_bot,15,8.0,0.3333333333333333
67x5igk,The Beast In The Cellar_human,15,8.0,0.3333333333333333
67x5igk,The Last Married Couple In America_bot,16,7.0,0.2857142857142857
67x5igk,Love Laughs At Andy Hardy_bot,17,6.0,0.23809523809523808
67x5igk,Bowery Battalion_bot,18,5.0,0.19047619047619047
67x5igk,The Call Of The North_human,18,5.0,0.19047619047619047
67x5igk,Josephine And Men_human,19,4.0,0.14285714285714285
67x5igk,Reach The Rock_human,20,1.0,0.0
6eniugs,Just Another Romantic Wrestling Comedy_bot,1,15.0,1.0
6eniugs,Beware Of Pickpockets_human,2,13.0,0.8461538461538461
6eniugs,Dancing In The Dark_human,2,13.0,0.8461538461538461
6eniugs,Temptation Island_bot,3,12.0,0.7692307692307693
6eniugs,The Art Of Self Defense_human,3,12.0,0.7692307692307693
6eniugs,The Call Of The North_human,3,12.0,0.7692307692307693
6eniugs,The Man In Black_bot,3,12.0,0.7692307692307693
6eniugs,The Suckling_bot,3,12.0,0.7692307692307693
6eniugs,Cool School_human,4,11.0,0.6923076923076923
6eniugs,Daylight Fades_bot,4,11.0,0.6923076923076923
6eniugs,English: An Autumn In London_bot,4,11.0,0.6923076923076923
6eniugs,Family Life_human,4,11.0,0.6923076923076923
6eniugs,The Sea Gypsies_bot,4,11.0,0.6923076923076923
6eniugs,Young People_bot,4,11.0,0.6923076923076923
6eniugs,Daughter Of The Jungle_human,5,10.0,0.6153846153846154
6eniugs,The Convent_bot,5,10.0,0.6153846153846154
6eniugs,Abby Sen_human,6,9.0,0.5384615384615384
6eniugs,Francis In The Navy_bot,6,9.0,0.5384615384615384
6eniugs,Love Laughs At Andy Hardy_bot,6,9.0,0.5384615384615384
6eniugs,My Life With Caroline_human,6,9.0,0.5384615384615384
