user_id,model_name,accuracy_train,precision_train,recall_train,f1_train,accuracy_test,precision_test,recall_test,f1_test,coherence_analysis.best_num_topics,coherence_analysis.entity_coherence,coherence_analysis.local_coherence_embeddings,coherence_analysis.overall_coherence,originality_analysis.log_likelihood,originality_analysis.semantic_distance,readability_metrics.smog_index,sentiment_analysis.average_sentiment,sentiment_analysis.emotional_persistence,sentiment_analysis.emotional_richness,sentiment_analysis.emotional_volatility,sentiment_analysis.sentiment_distribution_negative,sentiment_analysis.sentiment_distribution_positive,sentiment_analysis.sentiment_volatility,sentiment_analysis.variance_sentiment,stylistic_analysis.linguistic_metrics.average_sentence_length,stylistic_analysis.linguistic_metrics.average_tree_depth,stylistic_analysis.linguistic_metrics.dependency_variety,stylistic_analysis.linguistic_metrics.lexical_diversity.MTLD,stylistic_analysis.linguistic_metrics.max_subordination_depth,stylistic_analysis.rhetorical_devices.total_count,stylistic_analysis.rhetorical_devices.variety,stylistic_analysis.sentence_rhythm.std_dev_sentence_length,thematic_analysis.entropy_score,thematic_analysis.graph_density,thematic_analysis.inter_theme_similarity,top_10_features
majority_voting,Random Forest,0.7113644317784111,0.7106167846309404,0.7071133916893048,0.7088607594936709,0.6766646670665867,0.686685104701699,0.6783762685402029,0.6825053995680346,0.09181005899338822,0.22865387690034814,0.13042771121871186,0.21052489899587398,0.16828124641286338,0.11667126861130998,0.017277522625584237,0.033326931981165896,0.10320678598548655,0.027665011127792977,0.1229134977060222,0.026086119830769684,0.033112348843237445,0.10639787958173197,0.0750266615845068,0.13469115011811247,0.07365483227616414,0.263562760872737,0.07929610040418975,0.17238382783897194,0.045768099688643496,0.43517904777913446,0.2232978220829838,0.1783389512523673,0.11263130190289761,0.288056021825396,"stylistic_analysis.rhetorical_devices.variety (0.4352), thematic_analysis.inter_theme_similarity (0.2881), stylistic_analysis.linguistic_metrics.dependency_variety (0.2636), coherence_analysis.entity_coherence (0.2287), stylistic_analysis.sentence_rhythm.std_dev_sentence_length (0.2233), coherence_analysis.overall_coherence (0.2105), thematic_analysis.entropy_score (0.1783), stylistic_analysis.linguistic_metrics.max_subordination_depth (0.1724), originality_analysis.log_likelihood (0.1683), stylistic_analysis.linguistic_metrics.average_sentence_length (0.1347)"
